# bun_version=1.2.21
# n_cases=100
# columns: case_id\tinput_hash\toutput_hash
rand-n20-s3	e1e5584fbf874c18a69da1baefa63ee3c0624c3d94ee60aaa525b83f4dfac520	950d369f8c81b3d6f2eb3e013d086531b299e8aca3361ef124952d1a04a536a0
rand-n21-s1	51aaaec541fe7c7f8aa429c3d9a625d64a0a41e6970f7f689549fb83b7776c7f	8f98b4401d25bfbe78e13e3f15c6eda225daa28867b7492ac5b159bf3a46ddfd
rand-n21-s2	5391d964371e0c55dede082bf71d8ae5d29cc1b8b4e0c4725bf568ce2c90f966	0959253447c3ee335c9d94dc069f2ce31e2b1d61135a32102ad54d7a5e37daca
rand-n21-s3	16d0a0b2204f149c3b8d57c11f8934e6e883ec1777c90e245b9e117f0af9bae3	488d1ed986adf9acade95e096bb8cc8c54f072e150364c15f2c2e7b690c6025c
rand-n22-s1	d70500ac3aac02021a92a106e1012b070e17fafe44b21ade97dfcbb6ab83c979	0558169f1d6f151d5a9a17a2068f3bd5724bb0f88a0e4068a70be9eeea641a32
rand-n22-s2	8cf36cb417e24cc5e658a94cb3d4037e43d043981b08f00e44919ed688fe8ec5	838eb82cd8b5afcc6e914942197717aa6816fae3fbaf1e4881a8dd3c4cde2dd4
rand-n22-s3	940eab47e8ca884bdc1dec8155c3b278fcae51b3374520851f2c0c94701e4b4d	7847f7b6044b717c58ff23be59e31efd6cd24f19dde5c544c72cd4f9086e682f
rand-n23-s1	c83d5c16b509ba3d6b868fb678294e0fc18444fbc957be4545f49e5d8962086b	a0b12505eb33c592b5c2649c77ebf3107f1df8b1a4eed53b990e1d0cbd60c135
rand-n23-s2	be399106e16af60f46cd665994fa65b94a1fdacb70285cd91f0fa51612dc6ef7	cc3c3ba4f009cbe82c5f0dc8a27abc6c5b9964743ef89512729f7f46ef2ce303
rand-n23-s3	048bce3c8ae93e8b56301acfd662ff238f23b7cbdce2b43f1d5e0611892d4edf	586c20531a37b42a8790a27f1cbb828cb2802ee26f220d19e5cb707daf4719d4
rand-n24-s1	5a093555d0dc38a703f542fec69394c0e5406daf1e76c9d688f3f27a749660c3	ea07c2c7a796a5c67e293c8e9a84e0489701531c8a3a8130862e23253681803f
rand-n24-s2	f4b9a46b600a9555daa0fa75065ce39f915cd2a1baea2c2580a89da13ef5a747	9dff6a237cd257980f50569a11ef3877082d596ed89140feeb054e195164fbe6
rand-n24-s3	ac525b324f3cb589a96257f403e601b0f4a619f4efc1c8482c4adbd7a936eba5	39f00e20d0f0fe7f8083d8a1b9c4d92ec1e35e52c548b2669ba26941a21f27b0
